Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
2023-10-11,Soft Credit,Unrestricted,Support The River,Faith Comm Multi Channel,53711.0,10291,4,2,4,31,Donation,Individual Online,Support The River,Unrestricted,39
2023-10-11,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53716.0,1867,4,2,4,31,Donation,Individual Online,Support The River,Unrestricted,39
2023-10-11,Donation,Unrestricted,Support The River,Business Multi Channel,53705.0,15619,4,2,4,31,Donation,Individual Online,Support The River,Unrestricted,39
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,325,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,531,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,1870,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Donation,Unrestricted,Support The River,Individual Online,53711.0,2535,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,3697,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,657,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,14072,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,638,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,251,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,10,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Programs/Operations,Support The River,Individual Online,53711.0,345,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,244,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,1891,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,201,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,201,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Donation,Unrestricted,Support The River,Individual Online,53562.0,13912,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Multi Channel,53718.0,10144,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Donation,Unrestricted,In-Kind,Business Multi Channel,53713.0,13707,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575.0,731,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Soft Credit,Unrestricted,Support The River,Individual Online,53705.0,8140,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,32,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Donation,Unrestricted,Support The River,Individual Online,53705.0,516,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53597.0,14246,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,1857,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,14532,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714.0,1185,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527.0,13940,4,1,4,32,Donation,Individual Online,Support The River,Unrestricted,38
2023-10-09,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,5568,4,0,4,0,Donation,Individual Online,Support The River,Unrestricted,36
2023-10-09,Donation,Unrestricted,Support The River,Service Org Event,53705.0,15948,4,0,4,0,Donation,Individual Online,Support The River,Unrestricted,36
2023-10-09,Donation,Unrestricted,Support The River,Individual Online,53705.0,1417,4,0,4,0,Donation,Individual Online,Support The River,Unrestricted,36
2023-10-09,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,376,4,0,4,0,Donation,Individual Online,Support The River,Unrestricted,36
2023-10-08,Donation,Unrestricted,Support The River,Service Org Event,53705.0,15948,4,6,4,1,Donation,Individual Online,Support The River,Unrestricted,46
2023-10-08,Donation,Unrestricted,Support The River,Individual Online,53597.0,1076,4,6,4,1,Donation,Individual Online,Support The River,Unrestricted,46
2023-10-06,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,225,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,305,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704.0,5546,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,1866,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704.0,4246,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,302,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Business Multi Channel,53705.0,2337,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,5546,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Individual Multi Channel,53716.0,15467,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Foundation Multi Channel,53718.0,2026,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Multi Channel,53705.0,624,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Donation,Unrestricted,Support The River,Individual Online,53704.0,2565,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-06,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53704.0,6868,4,4,4,3,Donation,Individual Online,Support The River,Unrestricted,51
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,5,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,46545.0,17,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,220,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527.0,13940,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,613,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53726.0,529,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,14002,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,292,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,80,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,47,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,89509.0,618,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,624,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53715.0,14153,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,14521,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,300,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53719.0,43,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,21,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,214,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,1895,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,1363,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,15476,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,4308,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1244,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575.0,346,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53713.0,4736,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,13879,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,14405,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,2372,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,511,4,3,4,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,66
2023-10-04,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,2355,4,2,4,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
2023-10-04,Donation,Unrestricted,Support The River,Foundation Multi Channel,90291.0,1848,4,2,4,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
2023-10-04,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,1941,4,2,4,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
2023-10-04,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,4,2,4,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
2023-10-04,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53705.0,338,4,2,4,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
2023-10-04,Donation,Unrestricted,Support The River,Individual Multi Channel,53597.0,6001,4,2,4,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
2023-10-04,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53704.0,18,4,2,4,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
2023-10-03,Donation,Unrestricted,Support The River,Service Org Event,53717.0,3227,4,1,4,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,139
2023-10-03,Donation,Unrestricted,Support The River,Individual Online,53532.0,15020,4,1,4,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,139
2023-10-03,Donation,Unrestricted,Support The River,Service Org Event,53593.0,15949,4,1,4,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,139
2023-10-03,Soft Credit,Unrestricted,Support The River,Service Org Event,53705.0,15948,4,1,4,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,139
