Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,1338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53783,14992,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53783,1883,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,1884,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53590,1451,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18755,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,14143,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15106,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18753,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,9396,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,3342,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,1882,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18754,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,1879,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18751,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,7849,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18757,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53597,18778,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53532,18774,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53955,18782,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53590,18776,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,18786,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Online,34292,3582,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53955,18784,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Online,53598,18726,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Online,53713,18727,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,7635,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Foundation Multi Channel,53705,5128,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53590,18783,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,3264,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53590,313,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53529,18779,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53555,18788,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/24/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53532,18775,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
10/23/2023,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53719,18890,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53716,14437,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Online,53704,18725,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Online,54304,18724,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53575,18777,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Online,53718,1538,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,34145,18940,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Online,53714,3375,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590,13201,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53532,18785,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/23/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,27609,18780,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
10/22/2023,Donation,Unrestricted,Support The River,Individual Online,53590,244,4,6,4,20,Donation,Individual Multi Channel,Support The River,Unrestricted,85
10/22/2023,Donation,Unrestricted,Support The River,Individual Online,53704,2545,4,6,4,20,Donation,Individual Multi Channel,Support The River,Unrestricted,85
10/22/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,18787,4,6,4,20,Donation,Individual Multi Channel,Support The River,Unrestricted,85
10/21/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,4530,4,5,4,21,Donation,Individual Multi Channel,Support The River,Unrestricted,71
10/21/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,19526,18789,4,5,4,21,Donation,Individual Multi Channel,Support The River,Unrestricted,71
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53949,15606,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53527,674,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718,15429,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,329,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53704,677,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,5002,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53531,249,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,1869,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,305,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,2524,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558,539,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,3006,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,5497,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,6,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,15420,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,225,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593,7903,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,737,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,74,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,398,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718,79,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1047,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714,637,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,229,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,2646,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1888,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704,5546,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,302,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,5003,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,251,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15419,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1888,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15420,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590,13201,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53726,18891,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590,13201,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,3571,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
10/20/2023,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53711,18892,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
